,Municipio,Poblacion,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07
0,39001 - ALFOZ DE LLOREDO,Entre 1000 y 5000 habitantes,,0.0,0.0,0.0,0.0,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,0.0,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,125.31328320802004,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,125.31328320802004,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,208.85547201336675,167.0843776106934,125.31328320802004,125.31328320802004,125.31328320802004,167.0843776106934,208.85547201336675,208.85547201336675,208.85547201336675,208.85547201336675,167.0843776106934,167.0843776106934,167.0843776106934,167.0843776106934,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,41.77109440267335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,0.0,41.77109440267335,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,208.85547201336675,208.85547201336675,208.85547201336675,208.85547201336675,208.85547201336675,208.85547201336675,208.85547201336675,292.39766081871346,334.1687552213868,334.1687552213868,292.39766081871346,292.39766081871346,292.39766081871346,292.39766081871346,167.0843776106934,250.62656641604008,375.9398496240601,375.9398496240601,375.9398496240601,417.7109440267335,459.4820384294068,459.4820384294068,501.25313283208015,584.7953216374269,710.108604845447,710.108604845447,793.6507936507936,960.735171261487,1044.2773600668336,1086.048454469507,1086.048454469507,1127.8195488721803,1211.3617376775271,1169.5906432748538,1127.8195488721803,1044.2773600668336,1002.5062656641603,877.1929824561403,751.8796992481202,751.8796992481202,668.3375104427736,501.25313283208015,417.7109440267335,292.39766081871346,167.0843776106934,125.31328320802004,41.77109440267335,41.77109440267335,41.77109440267335,41.77109440267335,0.0,0.0,0.0,41.77109440267335,41.77109440267335,83.5421888053467,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,125.31328320802004,83.5421888053467,83.5421888053467,41.77109440267335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.77109440267335,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,83.5421888053467,125.31328320802004,167.0843776106934,208.85547201336675,292.39766081871346,292.39766081871346,292.39766081871346,292.39766081871346,334.1687552213868,292.39766081871346,250.62656641604008,250.62656641604008,250.62656641604008,334.1687552213868,334.1687552213868,292.39766081871346,250.62656641604008,208.85547201336675,167.0843776106934,167.0843776106934,167.0843776106934,167.0843776106934,125.31328320802004,125.31328320802004,167.0843776106934
1,39002 - AMPUERO,Entre 1000 y 5000 habitantes,,0.0,0.0,0.0,0.0,0.0,23.153507756425096,23.153507756425096,69.46052326927528,92.61403102570038,92.61403102570038,138.92104653855057,185.22806205140077,254.68858532067608,277.84209307710114,277.84209307710114,300.9956008335263,324.14910858995137,324.14910858995137,347.30261634637645,370.45612410280154,370.45612410280154,324.14910858995137,300.9956008335263,300.9956008335263,254.68858532067608,231.53507756425097,162.07455429497568,138.92104653855057,162.07455429497568,138.92104653855057,115.76753878212548,115.76753878212548,92.61403102570038,46.30701551285019,69.46052326927528,92.61403102570038,92.61403102570038,92.61403102570038,92.61403102570038,69.46052326927528,69.46052326927528,69.46052326927528,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,69.46052326927528,92.61403102570038,69.46052326927528,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,69.46052326927528,69.46052326927528,69.46052326927528,69.46052326927528,69.46052326927528,69.46052326927528,46.30701551285019,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,0.0,0.0,0.0,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,69.46052326927528,69.46052326927528,69.46052326927528,69.46052326927528,46.30701551285019,46.30701551285019,46.30701551285019,69.46052326927528,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,46.30701551285019,23.153507756425096,23.153507756425096,46.30701551285019,69.46052326927528,69.46052326927528,69.46052326927528,92.61403102570038,69.46052326927528,92.61403102570038,162.07455429497568,231.53507756425097,277.84209307710114,324.14910858995137,324.14910858995137,370.45612410280154,370.45612410280154,393.6096318592266,370.45612410280154,393.6096318592266,393.6096318592266,416.76313961565177,439.91664737207685,416.76313961565177,370.45612410280154,324.14910858995137,300.9956008335263,254.68858532067608,254.68858532067608,208.38156980782588,208.38156980782588,162.07455429497568,162.07455429497568,138.92104653855057,138.92104653855057,92.61403102570038,69.46052326927528,69.46052326927528,46.30701551285019,23.153507756425096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.153507756425096,23.153507756425096,69.46052326927528,92.61403102570038,138.92104653855057,162.07455429497568,162.07455429497568,185.22806205140077,231.53507756425097,254.68858532067608,254.68858532067608,277.84209307710114,300.9956008335263,324.14910858995137,300.9956008335263,370.45612410280154,439.91664737207685,486.2236628849271,463.07015512850194,439.91664737207685,486.2236628849271,463.07015512850194,439.91664737207685,463.07015512850194,486.2236628849271,509.37717064135217,555.6841861542023,578.8376939106275,625.1447094234776,555.6841861542023,486.2236628849271,416.76313961565177,393.6096318592266,463.07015512850194,416.76313961565177,439.91664737207685,416.76313961565177,370.45612410280154,347.30261634637645,324.14910858995137,254.68858532067608,208.38156980782588,185.22806205140077,208.38156980782588,162.07455429497568,162.07455429497568,162.07455429497568,92.61403102570038,92.61403102570038,69.46052326927528,92.61403102570038,92.61403102570038,92.61403102570038,69.46052326927528,69.46052326927528,69.46052326927528,46.30701551285019,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,23.153507756425096,46.30701551285019,46.30701551285019,46.30701551285019,69.46052326927528,69.46052326927528,92.61403102570038,92.61403102570038,69.46052326927528,69.46052326927528,69.46052326927528,115.76753878212548,115.76753878212548,115.76753878212548,115.76753878212548,92.61403102570038,92.61403102570038,92.61403102570038,69.46052326927528,92.61403102570038,69.46052326927528,115.76753878212548,115.76753878212548,115.76753878212548,115.76753878212548,92.61403102570038,115.76753878212548,115.76753878212548,138.92104653855057,138.92104653855057,185.22806205140077,208.38156980782588,208.38156980782588,185.22806205140077,185.22806205140077,185.22806205140077,254.68858532067608,254.68858532067608,300.9956008335263,324.14910858995137,300.9956008335263,347.30261634637645,347.30261634637645,393.6096318592266,347.30261634637645,347.30261634637645,347.30261634637645,347.30261634637645,347.30261634637645,300.9956008335263,231.53507756425097,254.68858532067608,208.38156980782588
2,39003 - ANIEVAS,Menos de 1000 habitantes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.963503649635,364.963503649635,364.963503649635,1459.85401459854,2189.78102189781,2189.78102189781,2189.78102189781,2554.7445255474454,2554.7445255474454,2554.7445255474454,2554.7445255474454,2554.7445255474454,2554.7445255474454,2554.7445255474454,2554.7445255474454,2919.70802919708,2919.70802919708,1824.817518248175,1459.85401459854,1459.85401459854,1459.85401459854,1094.890510948905,1094.890510948905,1094.890510948905,2189.78102189781,2189.78102189781,2189.78102189781,2189.78102189781,2189.78102189781,1824.817518248175,2189.78102189781,2189.78102189781,1824.817518248175,1824.817518248175,1824.817518248175,1824.817518248175,1824.817518248175,1824.817518248175,729.92700729927,729.92700729927,729.92700729927,729.92700729927,364.963503649635,364.963503649635,0.0,0.0,0.0,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,364.963503649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,39004 - ARENAS DE IGUÑA,Entre 1000 y 5000 habitantes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,60.06006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,180.18018018018017,180.18018018018017,180.18018018018017,180.18018018018017,180.18018018018017,60.06006006006006,60.06006006006006,60.06006006006006,120.12012012012012,120.12012012012012,180.18018018018017,180.18018018018017,180.18018018018017,180.18018018018017,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,60.06006006006006,60.06006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,240.24024024024024,240.24024024024024,240.24024024024024,240.24024024024024,240.24024024024024,480.4804804804805,480.4804804804805,660.6606606606606,720.7207207207207,720.7207207207207,600.6006006006006,660.6606606606606,840.8408408408409,840.8408408408409,900.9009009009009,900.9009009009009,900.9009009009009,960.960960960961,960.960960960961,720.7207207207207,780.7807807807808,660.6606606606606,600.6006006006006,600.6006006006006,600.6006006006006,780.7807807807808,840.8408408408409,900.9009009009009,720.7207207207207,720.7207207207207,780.7807807807808,840.8408408408409,1021.0210210210209,1081.081081081081,1081.081081081081,1021.0210210210209,1021.0210210210209,1081.081081081081,1141.1411411411411,900.9009009009009,780.7807807807808,720.7207207207207,720.7207207207207,720.7207207207207,660.6606606606606,540.5405405405405,360.36036036036035,300.3003003003003,240.24024024024024,240.24024024024024,240.24024024024024,180.18018018018017,120.12012012012012,120.12012012012012,0.0,0.0,0.0,0.0,0.0,60.06006006006006,60.06006006006006,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,60.06006006006006,60.06006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.06006006006006,60.06006006006006,60.06006006006006,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,120.12012012012012,180.18018018018017,300.3003003003003,600.6006006006006,720.7207207207207,660.6606606606606,720.7207207207207,840.8408408408409,840.8408408408409,840.8408408408409,840.8408408408409,840.8408408408409,840.8408408408409
4,39005 - ARGOÑOS,Entre 1000 y 5000 habitantes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92841163310962,111.85682326621924,111.85682326621924,111.85682326621924,167.78523489932886,167.78523489932886,167.78523489932886,223.71364653243847,279.6420581655481,279.6420581655481,279.6420581655481,335.5704697986577,335.5704697986577,335.5704697986577,279.6420581655481,223.71364653243847,223.71364653243847,223.71364653243847,167.78523489932886,167.78523489932886,167.78523489932886,111.85682326621924,55.92841163310962,55.92841163310962,55.92841163310962,0.0,0.0,0.0,0.0,0.0,0.0,55.92841163310962,55.92841163310962,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,111.85682326621924,111.85682326621924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92841163310962,55.92841163310962,55.92841163310962,55.92841163310962,111.85682326621924,167.78523489932886,167.78523489932886,223.71364653243847,223.71364653243847,223.71364653243847,223.71364653243847,279.6420581655481,279.6420581655481,279.6420581655481,223.71364653243847,223.71364653243847,223.71364653243847,223.71364653243847,167.78523489932886,111.85682326621924,111.85682326621924,55.92841163310962,55.92841163310962,55.92841163310962,55.92841163310962,0.0,55.92841163310962,55.92841163310962,55.92841163310962,111.85682326621924,111.85682326621924,111.85682326621924,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,167.78523489932886,223.71364653243847,167.78523489932886,167.78523489932886,167.78523489932886,111.85682326621924,111.85682326621924,111.85682326621924,55.92841163310962,55.92841163310962,55.92841163310962,55.92841163310962,55.92841163310962,55.92841163310962,55.92841163310962,0.0,0.0,0.0,0.0,0.0,0.0,111.85682326621924,223.71364653243847,223.71364653243847,223.71364653243847,223.71364653243847,279.6420581655481,335.5704697986577,335.5704697986577,335.5704697986577,335.5704697986577,335.5704697986577,335.5704697986577,335.5704697986577,335.5704697986577,279.6420581655481,167.78523489932886,167.78523489932886,223.71364653243847,279.6420581655481,223.71364653243847,223.71364653243847,223.71364653243847,223.71364653243847,223.71364653243847,223.71364653243847,279.6420581655481,279.6420581655481,279.6420581655481,223.71364653243847,223.71364653243847,223.71364653243847,167.78523489932886,167.78523489932886,167.78523489932886,111.85682326621924,111.85682326621924,111.85682326621924,111.85682326621924,167.78523489932886,111.85682326621924,111.85682326621924,111.85682326621924,111.85682326621924
